geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
02038,-23.495258298405655,-46.624001219170424,são paulo,SP
02042,-23.494368679522022,-46.616229276976775,são paulo,SP
02029,-23.508385015787166,-46.61826528713893,sao paulo,SP
02081,-23.49584133260362,-46.60469932466566,são paulo,SP
02043,-23.49008907895292,-46.616102338527476,sao paulo,SP
02054,-23.51734255004893,-46.60699567114114,sao paulo,SP
02071,-23.504667311613776,-46.60546916827984,são paulo,SP
02022,-23.50410125721162,-46.638293194125616,são paulo,SP
02016,-23.505757717726958,-46.62426584574739,são paulo,SP
02077,-23.50244641687012,-46.59719025523942,são paulo,SP
02130,-23.50828505091864,-46.58372940136623,são paulo,SP
02152,-23.497220155451444,-46.57222725583233,são paulo,SP
02110,-23.518559499495694,-46.595694250170595,sao paulo,SP
02111,-23.5177496363634,-46.59306154249461,são paulo,SP
02150,-23.493812102797325,-46.56851470466656,sao paulo,SP
02179,-23.521635568449206,-46.56810780096227,são paulo,SP
02175,-23.51560934543887,-46.57503636242286,sao paulo,SP
02185,-23.514769522585894,-46.56783449346709,são paulo,SP
02141,-23.48894779406265,-46.57084114066289,sao paulo,SP
02186,-23.51492673714101,-46.56949311393472,sao paulo,SP
02114,-23.522234726260464,-46.590640160271185,sao paulo,SP
02115,-23.526670927329572,-46.59132620025061,são paulo,SP
02169,-23.55620358965524,-46.631188798357876,sao paulo,SP
02124,-23.507017694441476,-46.57676186111646,são paulo,SP
02167,-23.521390452989362,-46.58127078505225,sao paulo,SP
02187,-23.516118694979763,-46.56487718583202,sao paulo,SP
02121,-23.512284102199818,-46.58979636664541,sao paulo,SP
02166,-23.525214515169502,-46.58404671758701,são paulo,SP
02168,-23.520429892303653,-46.579481092439735,sao paulo,SP
02112,-23.518551204457307,-46.59165965504038,sao paulo,SP
02126,-23.50704149807897,-46.59170973663711,são paulo,SP
02128,-23.505025101525266,-46.59391286200018,são paulo,SP
02139,-23.490468265934737,-46.573530200325685,são paulo,SP
02137,-23.49795326926181,-46.57611869717362,sao paulo,SP
02123,-23.511781851909284,-46.57937987287666,sao paulo,SP
02189,-23.507799885971487,-46.56756811525589,são paulo,SP
02177,-23.508734336146947,-46.5585298971563,sao paulo,SP
02116,-23.520355889624785,-46.585398449670926,são paulo,SP
02135,-23.498029299353107,-46.584686492370665,são paulo,SP
02161,-23.48979093156215,-46.56906448686086,sao paulo,SP
02125,-23.509891223279226,-46.58685591495892,sao paulo,SP
02176,-23.51362184451369,-46.573047612227846,sao paulo,SP
02122,-23.51202153461433,-46.584360424129,sao paulo,SP
02136,-23.498464641240208,-46.58173796266587,sao paulo,SP
02119,-23.512748746964448,-46.59211946185447,sao paulo,SP
02180,-23.51922782191558,-46.565894155946765,sao paulo,SP
02138,-23.49350736222169,-46.574545911562524,sao paulo,SP
02117,-23.519285369090206,-46.593241441516156,são paulo,SP
02134,-23.49861296409909,-46.579954919145344,sao paulo,SP
02131,-23.504182049497874,-46.58239767366286,sao paulo,SP
02133,-23.49935948859579,-46.58490425284726,sao paulo,SP
02174,-23.52290193575336,-46.57250967065189,são paulo,SP
02118,-23.515209527551978,-46.592892913341096,sao paulo,SP
02129,-23.50374245468447,-46.58846429209969,sao paulo,SP
02120,-23.511093444059426,-46.59375480706816,sao paulo,SP
02178,-23.521473212962196,-46.57045487499707,sao paulo,SP
02143,-23.506852518960258,-46.57483079612571,são paulo,SP
02132,-23.501164480769845,-46.577658808786,sao paulo,SP
02113,-23.519785370426266,-46.59082866106639,são paulo,SP
02188,-23.509310995361282,-46.566819534295966,sao paulo,SP
02127,-23.50435986238394,-46.58759443238644,sao paulo,SP
02190,-23.507141495348762,-46.5641381960874,sao paulo,SP
02181,-23.51938713392292,-46.56268255533698,são paulo,SP
02270,-23.47245491100899,-46.592951773132825,sao paulo,SP
02269,-23.4721646774832,-46.59598094068215,são paulo,SP
02280,-23.45598265131201,-46.575069429717196,sao paulo,SP
02275,-23.465761260364744,-46.59050519098779,sao paulo,SP
02246,-23.488879291628916,-46.60157823966337,são paulo,SP
02201,-23.486125016437523,-46.59164971517123,sao paulo,SP
02218,-23.486757415176942,-46.5847746963798,sao paulo,SP
02220,-23.490040572579762,-46.57832756049937,sao paulo,SP
02226,-23.480555618991392,-46.57335799600646,são paulo,SP
02250,-23.486383283395703,-46.59595948343969,sao paulo,SP
02222,-23.482364324666193,-46.57548839580328,sao paulo,SP
02232,-23.475479122709782,-46.56402170719008,são paulo,SP
02261,-23.467468969356055,-46.57703881770205,sao paulo,SP
02278,-23.46283078532898,-46.579659947272894,sao paulo,SP
02249,-23.48891163876644,-46.59701506934536,sao paulo,SP
02207,-23.485995992524693,-46.58796395863663,são paulo,SP
02247,-23.48598866345705,-46.601196594221314,sao paulo,SP
02259,-23.47173978871507,-46.58080230990952,são paulo,SP
02227,-23.478877722703242,-46.57228905016589,são paulo,SP
02203,-23.491857183370374,-46.59156304840432,sao paulo,SP
02204,-23.48739311420247,-46.59218106943222,são paulo,SP
02266,-23.47660932412278,-46.597741936163864,sao paulo,SP
02239,-23.485651811479165,-46.60950400479551,são paulo,SP
02268,-23.470199359540473,-46.5947342214466,sao paulo,SP
02235,-23.479703194605978,-46.577095510569144,sao paulo,SP
02236,-23.472535267561977,-46.56834642304318,sao paulo,SP
02253,-23.4793820414757,-46.595503091898415,sao paulo,SP
02242,-23.487714346771412,-46.59939855055012,sao paulo,SP
02256,-23.475371231899064,-46.587365654907316,são paulo,SP
02252,-23.47880873335038,-46.58832198260235,são paulo,SP
02243,-23.49146433746111,-46.60336130421362,sao paulo,SP
02273,-23.46398124693344,-46.586590982769174,são paulo,SP
02267,-23.478581081877596,-46.60060484078508,são paulo,SP
02254,-23.48144686961843,-46.593324772145905,são paulo,SP
02215,-23.490940995050558,-46.58348024409633,são paulo,SP
02233,-23.477637067768484,-46.56454367471673,sao paulo,SP
02221,-23.48262538005141,-46.58057497008762,são paulo,SP
02230,-23.483760486135214,-46.56352487610989,sao paulo,SP
02229,-23.477178340392214,-46.56829588295362,sao paulo,SP
02290,-23.600461999607678,-46.65531792495907,são paulo,SP
02245,-23.484678611697312,-46.606275237366454,são paulo,SP
02258,-23.47568510219816,-46.58141043643644,sao paulo,SP
02202,-23.492969000837952,-46.59498111976433,são paulo,SP
02289,-23.418175466342582,-46.58293543352188,sao paulo,SP
02276,-23.461457554116162,-46.58376569728659,são paulo,SP
02279,-23.467100135882163,-46.580369608418394,são paulo,SP
02272,-23.469139356513786,-46.586460054420584,são paulo,SP
02205,-23.48754471538907,-46.590723731720075,sao paulo,SP
02212,-23.49545409807267,-46.58919433039714,sao paulo,SP
02210,-23.483121778044683,-46.581868155226076,sao paulo,SP
02244,-23.488474776703313,-46.60460912369563,são paulo,SP
02228,-23.475079529795757,-46.57164634689812,sao paulo,SP
02231,-23.475646142943315,-46.5655817259499,sao paulo,SP
02257,-23.472966112288866,-46.583295370361384,sao paulo,SP
02281,-23.45204375715803,-46.575032849608434,sao paulo,SP
02251,-23.47760412728931,-46.59068769856807,são paulo,SP
02213,-23.496549387752918,-46.588468666300734,são paulo,SP
02255,-23.476867693211815,-46.59180604489987,sao paulo,SP
02224,-23.484239781032347,-46.573536410821056,sao paulo,SP
02216,-23.493017151771358,-46.579802653225414,sao paulo,SP
02234,-23.478778675797546,-46.569994948327135,são paulo,SP
02265,-23.47428056792154,-46.59199690749626,são paulo,SP
02225,-23.48273657726538,-46.575086503971164,sao paulo,SP
02214,-23.492732345978073,-46.586953640063854,sao paulo,SP
02264,-23.462487423562376,-46.57681147023818,sao paulo,SP
02262,-23.46575669381631,-46.57491470115639,são paulo,SP
02271,-23.469952208874613,-46.58996609613956,são paulo,SP
02223,-23.48159447092368,-46.58046129094974,sao paulo,SP
02209,-23.485284707372628,-46.584993277997796,sao paulo,SP
02219,-23.491325632574256,-46.586470981312814,são paulo,SP
02260,-23.469035641632104,-46.58029668896044,são paulo,SP
02206,-23.484390181971253,-46.59442948995902,sao paulo,SP
02238,-23.471000972535602,-46.57137674006995,sao paulo,SP
02241,-23.4906081104199,-46.6074155801978,são paulo,SP
02274,-23.46698860833935,-46.58780348581708,sao paulo,SP
02217,-23.490305046758994,-46.58030554255724,são paulo,SP
02208,-23.48311365847497,-46.589287134438855,sao paulo,SP
02313,-23.463858358881968,-46.59995679767736,sao paulo,SP
02301,-23.488740671368284,-46.615105362674065,sao paulo,SP
02347,-23.46296089529484,-46.60693597932791,sao paulo,SP
02307,-23.48108905105705,-46.60726404301235,são paulo,SP
02332,-23.483044022479323,-46.62171374205576,sao paulo,SP
02336,-23.480980278973544,-46.61740494321187,são paulo,SP
02367,-23.466118003700156,-46.590294356549514,sao paulo,SP
02337,-23.4787821268394,-46.614730112614694,sao paulo,SP
02363,-23.432328025304585,-46.576089588461336,sao paulo,SP
02330,-23.485207107409284,-46.617137212553985,sao paulo,SP
02345,-23.469156918686082,-46.61373593886318,sao paulo,SP
02334,-23.484101860214132,-46.619545827358635,sao paulo,SP
02368,-23.399985121746795,-46.576419158315474,sao paulo,SP
02311,-23.469114505210616,-46.60175379956831,sao paulo,SP
02361,-23.43666388027887,-46.58148978027303,sao paulo,SP
02359,-23.445993870541372,-46.61898066019812,sao paulo,SP
02362,-23.495114534908396,-46.58240066136795,são paulo,SP
02360,-23.437007988257413,-46.57771258438444,são paulo,SP
02303,-23.482212791812767,-46.6106639377861,sao paulo,SP
02315,-23.46003034397161,-46.59977582789042,são paulo,SP
02316,-23.462239089739953,-46.59354618682676,sao paulo,SP
02346,-23.47001780371531,-46.60784665745603,sao paulo,SP
02312,-23.464616087840152,-46.598316461438976,sao paulo,SP
02319,-23.449628683652445,-46.59320917134726,sao paulo,SP
02320,-23.451411394820546,-46.59830052325553,sao paulo,SP
02325,-23.45371083187526,-46.58623282440262,sao paulo,SP
02304,-23.480823705875945,-46.60545933153238,sao paulo,SP
02372,-23.460133858912773,-46.62467310948514,sao paulo,SP
02323,-23.453906839042784,-46.598263859510666,são paulo,SP
02327,-23.447818862718197,-46.56519917161406,sao paulo,SP
02322,-23.445827247927028,-46.59404145263546,sao paulo,SP
02377,-23.4567453746335,-46.63180718741209,sao paulo,SP
02326,-23.469932174738055,-46.60027797753365,são paulo,SP
02378,-23.455526962712273,-46.62968101335345,sao paulo,SP
02350,-23.46153465392299,-46.60256392231089,são paulo,SP
02321,-23.447087052532144,-46.58896286987525,sao paulo,SP
02339,-23.47765438382004,-46.615501377624895,são paulo,SP
02341,-23.465994437550176,-46.61529425904639,sao paulo,SP
02302,-23.486036090176416,-46.613957753319106,são paulo,SP
02358,-23.45478812266396,-46.60869135301304,sao paulo,SP
02317,-23.458261625460842,-46.59326426525933,sao paulo,SP
02356,-23.45095201306779,-46.61206935088809,sao paulo,SP
02375,-23.45362454928055,-46.62499693742511,sao paulo,SP
02342,-23.473772894564558,-46.61065993196461,sao paulo,SP
02354,-23.455019823232163,-46.60433744580438,sao paulo,SP
02324,-23.463936991691707,-46.59325636358602,são paulo,SP
02349,-23.45996251129224,-46.6043113635951,sao paulo,SP
02335,-23.483384901144284,-46.617242438956495,são paulo,SP
02338,-23.475521396753983,-46.618174289964806,são paulo,SP
02353,-23.452628659785415,-46.60534520521928,são paulo,SP
02333,-23.48011956254488,-46.62123788686921,são paulo,SP
02351,-23.45487200159556,-46.59968919597982,sao paulo,SP
02352,-23.4543098301369,-46.5961759535952,são paulo,SP
02328,-23.52665272378155,-46.59968238042157,sao paulo,SP
02331,-23.483563057840094,-46.61590963876438,são paulo,SP
02344,-23.469482970995344,-46.61026225959721,são paulo,SP
02306,-23.46169028228203,-46.60323848252136,sao paulo,SP
02314,-23.462317712023278,-46.59870863388978,são paulo,SP
02370,-23.463047461704097,-46.62244043904404,são paulo,SP
02318,-23.45096840445532,-46.59029663086845,são paulo,SP
02357,-23.447432667870324,-46.61389912813003,são paulo,SP
02309,-23.475252604969448,-46.604765458587735,são paulo,SP
02371,-23.459014720986747,-46.61867657717129,sao paulo,SP
02365,-23.44672484704006,-46.58664517421776,são paulo,SP
02374,-23.453591722619432,-46.621758666088006,são paulo,SP
02366,-23.487049720441572,-46.61694759705834,são paulo,SP
02308,-23.475995987365,-46.60395399492626,sao paulo,SP
02376,-23.457581390277408,-46.62810369318368,sao paulo,SP
02310,-23.47317368375375,-46.600898631387686,são paulo,SP
02340,-23.45713872892052,-46.61583759932997,sao paulo,SP
02355,-23.45471752098763,-46.61134030683126,são paulo,SP
02401,-23.49121569377695,-46.62703135091489,sao paulo,SP
02403,-23.493868774222435,-46.6284558506923,sao paulo,SP
02435,-23.480341707949417,-46.64083660366867,sao paulo,SP
02440,-23.477826178650197,-46.6479924907202,são paulo,SP
02410,-23.475797168860204,-46.62301803114693,são paulo,SP
02415,-23.47374607894499,-46.63184336668436,são paulo,SP
02460,-23.49060264257462,-46.637734086023386,são paulo,SP
02470,-23.48510939476225,-46.64947633028716,são paulo,SP
02405,-23.489251026197913,-46.63285252311396,sao paulo,SP
02417,-23.477429194417734,-46.63002667758017,são paulo,SP
02450,-23.498136783545874,-46.63783142368227,são paulo,SP
02423,-23.468374133976646,-46.63360503481103,são paulo,SP
02408,-23.48247090790448,-46.627182145539535,são paulo,SP
02421,-23.473736787143107,-46.632944500353695,sao paulo,SP
02472,-23.4768730284254,-46.65532810386887,são paulo,SP
02406,-23.487962884822114,-46.63034349593637,são paulo,SP
02474,-23.4768152726869,-46.655686297632236,são paulo,SP
02433,-23.481756677702297,-46.63648940590773,são paulo,SP
02420,-23.475316989086835,-46.63569453848752,são paulo,SP
02430,-23.481758796576585,-46.6453437678414,sao paulo,SP
02471,-23.4818250737818,-46.6526896625018,sao paulo,SP
02432,-23.474955768322005,-46.623231957810084,sao paulo,SP
02407,-23.484788738943735,-46.62475051429702,sao paulo,SP
02431,-23.48711189572618,-46.6360905392668,sao paulo,SP
02409,-23.47784570873863,-46.625242024949124,sao paulo,SP
02436,-23.478931598209677,-46.635603148421716,são paulo,SP
02469,-23.48541236955488,-46.645223857378646,sao paulo,SP
02419,-23.477142780279436,-46.640247619394096,sao paulo,SP
02411,-23.47572022522938,-46.624277289158805,sao paulo,SP
02466,-23.49538322693291,-46.64246651063431,sao paulo,SP
02473,-23.47767342963603,-46.651766001042276,sao paulo,SP
02416,-23.478842158298367,-46.62861732416159,sao paulo,SP
02451,-23.49888006687659,-46.64240445949088,sao paulo,SP
02452,-23.50067983849723,-46.64385807574441,sao paulo,SP
02464,-23.48827111565493,-46.65142795955341,sao paulo,SP
02465,-23.485426350159425,-46.65455475842178,sao paulo,SP
02413,-23.482092301470693,-46.63577359410883,sao paulo,SP
02443,-23.473077718571748,-46.64742472958642,sao paulo,SP
02418,-23.470829391346637,-46.62917760461232,sao paulo,SP
02461,-23.49225254203038,-46.63875313832298,sao paulo,SP
02441,-23.473153622588917,-46.64173830076601,sao paulo,SP
02462,-23.49221983746966,-46.64130024322722,sao paulo,SP
02463,-23.488488792858018,-46.645489569583376,sao paulo,SP
02467,-23.49133783693277,-46.64613407078483,sao paulo,SP
02468,-23.488555049215957,-46.64889960189291,são paulo,SP
02475,-23.479309217785925,-46.64388964707311,sao paulo,SP
02478,-23.47760159521291,-46.660427423440936,sao paulo,SP
02442,-23.473249383470286,-46.64404196774298,sao paulo,SP
02479,-23.47505656734578,-46.656572546973855,sao paulo,SP
02422,-23.47196118500948,-46.63678187458329,sao paulo,SP
02404,-23.491213392967175,-46.629100020348694,são paulo,SP
02402,-23.490062138961598,-46.62727019800995,são paulo,SP
02525,-23.50217383069566,-46.65740849857896,sao paulo,SP
02510,-23.51284132591708,-46.65172964892011,sao paulo,SP
02516,-23.509474267182835,-46.659246826387296,são paulo,SP
02523,-23.505862091157532,-46.65571070269909,sao paulo,SP
02537,-23.49149845816361,-46.65198079801547,são paulo,SP
02515,-23.510293125025857,-46.657706265611736,sao paulo,SP
02514,-23.51020643415772,-46.65492732888436,sao paulo,SP
02561,-23.492324761704733,-46.67500692489388,sao paulo,SP
02512,-23.513569921312865,-46.65974501947686,sao paulo,SP
02517,-23.507213085534975,-46.66422659741209,são paulo,SP
02539,-23.49472305840487,-46.65805779735501,sao paulo,SP
02532,-23.499645977820176,-46.655637340243715,sao paulo,SP
02522,-23.504286106935766,-46.659015999973775,sao paulo,SP
02559,-23.49309752949496,-46.672421859912006,sao paulo,SP
02541,-23.486222616387046,-46.65586404589677,são paulo,SP
02562,-23.487175317087722,-46.67380000572066,são paulo,SP
02519,-23.50233698916427,-46.65598040574326,são paulo,SP
02530,-23.50083477010857,-46.6600450464348,são paulo,SP
02553,-23.49902355741781,-46.666415020618075,sao paulo,SP
02556,-23.498000151241573,-46.669463752091445,sao paulo,SP
02555,-23.493405381978427,-46.666272980562816,sao paulo,SP
02545,-23.492684014108672,-46.66251423565972,sao paulo,SP
02531,-23.501200541547465,-46.65303504701175,sao paulo,SP
02544,-23.488966376460965,-46.66098320805496,são paulo,SP
02520,-23.502941795563075,-46.65540959170906,são paulo,SP
02557,-23.498308288653696,-46.67272178897728,sao paulo,SP
02542,-23.486622079956813,-46.658664351150506,sao paulo,SP
02566,-23.482976644079113,-46.66870867307958,sao paulo,SP
02551,-23.502558310443654,-46.66915720620827,sao paulo,SP
02538,-23.498737450081613,-46.6548785532695,sao paulo,SP
02564,-23.48829787882818,-46.66830351431752,sao paulo,SP
02567,-23.480666071577772,-46.66864195933298,sao paulo,SP
02534,-23.496689102227375,-46.65332643480095,sao paulo,SP
02552,-23.508841439510423,-46.66101858151734,são paulo,SP
02540,-23.489344859203978,-46.65619610117192,são paulo,SP
